"The file options format is not valid.","Das Datei-Optionsformat ist nicht gültig.",module,Magento_Catalog
px.,aufklappen,module,Magento_Catalog
"The file '%1' for '%2' has an invalid extension.","Die Datei '%1' für '%2' hat eine ungültige Erweiterung.",module,Magento_Catalog
"The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.","Die Datei '%1' die Sie hochgeladen haben ist größer als die %2 Megabytes, die von unserem Server erlaubt sind.",module,Magento_Catalog
"The file you uploaded is larger than %1 Megabytes allowed by server","Die Datei, die Sie hochgeladen haben ist größer als %1 Megabyte, die vom Server zugelassen werden",module,Magento_Catalog
"The file is empty. Please choose another one","Die Datei ist leer. Bitte wählen Sie eine andere aus.",module,Magento_Catalog
"Some of the selected item options are not currently available.","Einige der ausgewählten Elementoptionen sind nicht verfügbar.",module,Magento_Catalog
"The text is too long.","Der Text ist zu lang.",module,Magento_Catalog
"The file upload failed.","Der Dateiupload ist fehlgeschlagen.",module,Magento_Catalog
"The product has required options.","Das Produkt hat erforderliche Optionen.",module,Magento_Catalog
"Something went wrong while processing the request.","Beim Verarbeiten der Abfrage ist etwas schief gelaufen.",module,Magento_Catalog
"Not Visible Individually","Einzeln nicht sichtbar",module,Magento_Catalog
Search,Suche,module,Magento_Catalog
"Catalog, Search","Katalog, Suche",module,Magento_Catalog
"A product type is not defined for the indexer.","Eine Artikelart ist noch nicht definiert für den Indexer.",module,Magento_Catalog
"Multiple Select","Mehrfach Auswahl",module,Magento_Catalog
"Are you sure you want to delete this category?","Sind Sie sicher, dass Sie diese Kategorie löschen möchten?",module,Magento_Catalog
"Set root category for this store in the <a href=""%1"">configuration</a>.","Root-Kategorie für diesen Shop in der <a href=""%1""> Konfiguration</a> festgelegt.",module,Magento_Catalog
"Collapse All","Alle zuklappen",module,Magento_Catalog
"Expand All","Alle aufklappen",module,Magento_Catalog
"Use Default Value","Standardwerte verwenden",module,Magento_Catalog
"Manage Titles (Size, Color, etc.)","Verwalten von Titeln (Größe, Farbe usw.)",module,Magento_Catalog
"Manage Options (values of your attribute)","Optionen verwalten (die Werte des Attributs)",module,Magento_Catalog
"Is Default",Standard,module,Magento_Catalog
"Add Option","Option Hinzufügen",module,Magento_Catalog
"Sort Option",Sortieroption,module,Magento_Catalog
Groups,Gruppen,module,Magento_Catalog
"Unassigned Attributes","Nicht zugewiesenen Attribute",module,Magento_Catalog
"A name is required.","Ein Name ist erforderlich.",module,Magento_Catalog
"This group contains system attributes. Please move system attributes to another group and try again.","Diese Gruppe enthält Systemattribute. Bitte verschieben Sie die Systemattribute in eine andere Gruppe und versuchen es erneut.",module,Magento_Catalog
"Please enter a new group name.","Bitte geben Sie einen neuen Gruppennamen ein.",module,Magento_Catalog
"Custom Options",Individualisierungsoptionen,module,Magento_Catalog
"This is a required option.","Dies ist eine erforderliche Option.",module,Magento_Catalog
"Maximum image width","Maximale Bildbreite",module,Magento_Catalog
"Maximum image height","Maximale Bildhöhe",module,Magento_Catalog
"Maximum number of characters:","Maximale Anzahl der Zeichen:",module,Magento_Catalog
"Product online","Produkt online",module,Magento_Catalog
"Product offline","Produkt offline",module,Magento_Catalog
"Product online status","Produkt online Status",module,Magento_Catalog
"Manage Stock",Verpackungseinheiten,module,Magento_Catalog
Qty,Menge,module,Magento_Catalog
"Out-of-Stock Threshold","Nicht auf Lagen Schwellenwert",module,Magento_Catalog
"Minimum Qty Allowed in Shopping Cart","Minimal erlaubte Menge im Warenkorb",module,Magento_Catalog
"Maximum Qty Allowed in Shopping Cart","Maximal erlaubte Menge im Warenkorb",module,Magento_Catalog
"Qty Uses Decimals","Menge verwendet Dezimalzahlen",module,Magento_Catalog
"Notify for Quantity Below","Benachrichtigung bei Menge unter",module,Magento_Catalog
"Qty Increments","Anzahl erhöhen",module,Magento_Catalog
"Stock Availability",Lagerverfügbarkeit,module,Magento_Catalog
"In Stock","Auf Lager",module,Magento_Catalog
"Out of Stock","Nicht lieferbar",module,Magento_Catalog
"Add Product To Websites","Produkt zu Webseiten hinzufügen",module,Magento_Catalog
"Remove Product From Websites","Produkt von Webseiten entfernen",module,Magento_Catalog
"Delete Custom Option","Benutzerdefinierte Option löschen",module,Magento_Catalog
"Sort Custom Options","Benutzerdefinierte Optionen sortieren",module,Magento_Catalog
"Option Title",Preisart,module,Magento_Catalog
"Input Type",Eingabetyp,module,Magento_Catalog
Required,Erforderlich,module,Magento_Catalog
"Price Type",Preistyp,module,Magento_Catalog
"Maximum Image Size","Maximale Bildgröße",module,Magento_Catalog
"Please leave blank if it is not an image.","Bitte freilassen, wenn es kein Bild ist.",module,Magento_Catalog
Title,Titel,module,Magento_Catalog
"Sort Custom Option","Benutzerdefinierte Option sortieren",module,Magento_Catalog
"Max Characters","Max Zeichen",module,Magento_Catalog
"Customer Group",Kundengruppe,module,Magento_Catalog
"Item Price",Artikelpreis,module,Magento_Catalog
Action,Aktion,module,Magento_Catalog
"and above","und höher",module,Magento_Catalog
"Delete Tier","Lösche Staffel",module,Magento_Catalog
"Product In Websites","Produkt auf Webseiten",module,Magento_Catalog
"(Copy data from: %1)","(Kopiere Daten von: %1)",module,Magento_Catalog
"Alt Text",Alternativtext,module,Magento_Catalog
Role,Rolle,module,Magento_Catalog
"Hide from Product Page","Auf Produktseite ausblenden",module,Magento_Catalog
"Close panel","Panel schließen",module,Magento_Catalog
"Product Alerts",Artikelbenachrichtigungen,module,Magento_Catalog
"Basic Settings",Grundeinstellungen,module,Magento_Catalog
"Advanced Settings","Erweiterte Einstellungen",module,Magento_Catalog
"Mass Actions",Massenoperationen,module,Magento_Catalog
"Select All","Alles auswählen",module,Magento_Catalog
"Unselect All","Alle abwählen",module,Magento_Catalog
"Select Visible","Sichtbare auswählen",module,Magento_Catalog
"Unselect Visible","Sichtbare abwählen",module,Magento_Catalog
"Shop By",Einkaufsoptionen,module,Magento_Catalog
"Shopping Options",Shopping-Möglichkeiten,module,Magento_Catalog
"Compare Products","Produkte vergleichen",module,Magento_Catalog
"Print This Page","Diese Seite drucken",module,Magento_Catalog
"Remove Product","Produkt entfernen",module,Magento_Catalog
"Add to Cart","Dem Einkaufswagen hinzufügen",module,Magento_Catalog
"In stock","Auf Lager",module,Magento_Catalog
"Out of stock","Nicht lieferbar",module,Magento_Catalog
"You have no items to compare.","Sie haben keine Artikel zum vergleichen.",module,Magento_Catalog
"Remove This Item","Diesen Artikel entfernen",module,Magento_Catalog
Compare,Vergleichen,module,Magento_Catalog
"Clear All","Alles löschen",module,Magento_Catalog
Prev,Zurück,module,Magento_Catalog
Next,Vor,module,Magento_Catalog
"Add to Compare","Zur Vergleichsliste hinzufügen",module,Magento_Catalog
"Learn More","Mehr erfahren",module,Magento_Catalog
"More Choices:","Mehr Auswahl:",module,Magento_Catalog
"select all","alle auswählen",module,Magento_Catalog
"Items %1-%2 of %3","Artikel %1-%2 von %3",module,Magento_Catalog
"%1 Item","%1 Artikel",module,Magento_Catalog
Show,Zeige,module,Magento_Catalog
"per page","pro Seite",module,Magento_Catalog
"Sort By","Sortieren nach",module,Magento_Catalog
"Set Ascending Direction","Aufsteigend sortieren",module,Magento_Catalog
"Set Descending Direction","Absteigend sortieren",module,Magento_Catalog
"View as","Anzeigen als",module,Magento_Catalog
Loading...,"Wird geladen …",module,Magento_Catalog
"* Required Fields","* Pflichtfelder",module,Magento_Catalog
Availability,Verfügbarkeit,module,Magento_Catalog
"Terms and Conditions","Diese Bedingung existiert nicht mehr.",module,Magento_CheckoutAgreements
"Add New Condition","Neue Bedingung hinzufügen",module,Magento_CheckoutAgreements
"Save Condition","Speichere Bedingung",module,Magento_CheckoutAgreements
"Delete Condition","Lösche Bedingung",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Bearbeiten der allgemeinen Geschäftsbedingungen",module,Magento_CheckoutAgreements
"New Terms and Conditions","Neue AGB's",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Informationen zu allgemeinen Geschäftsbedingungen",module,Magento_CheckoutAgreements
"Condition Name",Bedingungsname,module,Magento_CheckoutAgreements
Enabled,Aktiviert,module,Magento_CheckoutAgreements
Disabled,Deaktiviert,module,Magento_CheckoutAgreements
"Show Content as","Zeige Inhalt als",module,Magento_CheckoutAgreements
"Store View",Store-View,module,Magento_CheckoutAgreements
"Checkbox Text",CheckBox-Text,module,Magento_CheckoutAgreements
Content,Inhalt,module,Magento_CheckoutAgreements
"Content Height (css)","Inhaltshöhe (Css)",module,Magento_CheckoutAgreements
"Content Height",Inhaltshöhe,module,Magento_CheckoutAgreements
ID,Id,module,Magento_CheckoutAgreements
Condition,Berechnungsgrundlage,module,Magento_CheckoutAgreements
Sales,Verkäufe,module,Magento_CheckoutAgreements
"Checkout Conditions",Bestellbedingungen,module,Magento_CheckoutAgreements
"Checkout Terms and Conditions",AGB,module,Magento_CheckoutAgreements
"This condition no longer exists.","Diese Konditionen sind nicht mehr vorhanden.",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","Beim Löschen dieser Bedingung trat ein Fehler auf.",module,Magento_CheckoutAgreements
"Edit Condition","Bedingungen bearbeiten",module,Magento_CheckoutAgreements
"New Condition","Neue Bedingungen",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","Beim Speichern der Bedingungen ist ein Fehler aufgetreten.",module,Magento_CheckoutAgreements
"Shopping Cart",Warenkorb,module,Magento_Checkout
"Invalid method: %1","Ihre Kreditkarte wird belastet für",module,Magento_Checkout
City,Stadt,module,Magento_Checkout
Country,Land,module,Magento_Checkout
State/Province,Bundesland,module,Magento_Checkout
"Zip/Postal Code",PLZ,module,Magento_Checkout
"My Cart (1 item)","Mein Warenkorb (1 Artikel)",module,Magento_Checkout
"My Cart (%1 items)","Mein Warenkorb (%1 Artikel)",module,Magento_Checkout
"My Cart","Mein Warenkorb",module,Magento_Checkout
"Minimum order amount is %1","Mindestbestellwert beträgt %1",module,Magento_Checkout
"You added %1 to your shopping cart.","Sie haben %1 in Ihren Warenkorb gelegt.",module,Magento_Checkout
"We can't find the quote item.","Die Warenkorbposition konnte nicht gefunden werden.",module,Magento_Checkout
"We cannot configure the product.","Wir können das Produkt nicht konfigurieren.",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","Der Gutschein-Code ""%1"" ist ungültig.",module,Magento_Checkout
"We cannot apply the coupon code.","Wir konnten den Gutschein-Code nicht anwenden.",module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 wurde in Ihrem Warenkorb aktualisiert.",module,Magento_Checkout
Checkout,Kasse,module,Magento_Checkout
"Please agree to all the terms and conditions before placing the order.","Bitte lesen und akzeptieren Sie alle AGB, bevor Sie Ihre Bestellung aufgeben.",module,Magento_Checkout
"The product does not exist.","Der Artikel existiert nicht.",module,Magento_Checkout
"We don't have some of the products you want.","Wir haben einige der Produkte, die Sie wollen nicht.",module,Magento_Checkout
"We don't have as many of some products as you want.","Wir haben nicht so viele Produkte, wie Sie wollen.",module,Magento_Checkout
"Quantity was recalculated from %1 to %2","Menge wurde von %1 zu %2 geändert",module,Magento_Checkout
"Display number of items in cart","Zeige Anzahl der Produkte im Warenkorb",module,Magento_Checkout
"Display item quantities","Zeige Artikelanzahl",module,Magento_Checkout
"Invalid data","Ungültige Daten",module,Magento_Checkout
"The customer address is not valid.","Die Kundenadresse ist ungültig.",module,Magento_Checkout
"Invalid shipping method","Ungültige Versandmethode",module,Magento_Checkout
"Cancel Coupon","Gutschein stornieren",module,Magento_Checkout
"Shopping Cart Items","Artikel im Warenkorb",module,Magento_Checkout
Item,Artikel,module,Magento_Checkout
Price,Preis,module,Magento_Checkout
Qty,Menge,module,Magento_Checkout
Subtotal,Zwischensumme,module,Magento_Checkout
"Continue Shopping","Einkauf fortsetzen",module,Magento_Checkout
"Clear Shopping Cart","Warenkorb leeren",module,Magento_Checkout
"Update Shopping Cart","Warenkorb aktualisieren",module,Magento_Checkout
"Update Cart","Warenkorb aktualisieren",module,Magento_Checkout
"See price before order confirmation.","Siehe Preis vor Auftragsbestätigung.",module,Magento_Checkout
"What's this?","Was ist das?",module,Magento_Checkout
"Edit item parameters","Artikelparameter bearbeiten",module,Magento_Checkout
Edit,Bearbeiten,module,Magento_Checkout
"Remove item","Artikel entfernen",module,Magento_Checkout
"You have no items in your shopping cart.","Sie haben keine Artikel in Ihrem Warenkorb.",module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","Klick <a href=""%1"">hier</a> um weiter einzukaufen.",module,Magento_Checkout
"Estimate Shipping and Tax","Geschätzter Versand und Steuern",module,Magento_Checkout
"Excl. Tax","Exkl. Steuern",module,Magento_Checkout
Loading...,"Wird geladen …",module,Magento_Checkout
"Order #","Bestellung #",module,Magento_Checkout
"Proceed to Checkout","Zur Kasse",module,Magento_Checkout
"Product Name",Artikelname,module,Magento_Checkout
"Incl. Tax","Inkl. MwSt",module,Magento_Checkout
"Static Blocks","WYSIWYG Optionen",module,Magento_Cms
"Add New Block","Neuen Block hinzufügen",module,Magento_Cms
"Save Block","Block Speichern",module,Magento_Cms
"Delete Block","Blöck löschen",module,Magento_Cms
"Save and Continue Edit","Speichern und weiter bearbeiten",module,Magento_Cms
"Edit Block '%1'","Block %1 bearbeiten",module,Magento_Cms
"New Block","Neuer Block",module,Magento_Cms
"Block Information",Block-Information,module,Magento_Cms
"General Information","Allgemeine Information",module,Magento_Cms
"Block Title",Block-Titel,module,Magento_Cms
Identifier,Bezeichner,module,Magento_Cms
"Store View",Store-View,module,Magento_Cms
Enabled,Aktiviert,module,Magento_Cms
Disabled,Deaktiviert,module,Magento_Cms
Content,Inhalt,module,Magento_Cms
ID,Id,module,Magento_Cms
Title,Titel,module,Magento_Cms
"Manage Pages",Seiten,module,Magento_Cms
"Add New Page","Neue Seite hinzufügen",module,Magento_Cms
"Save Page","Seite speichern",module,Magento_Cms
"Delete Page","Seite löschen",module,Magento_Cms
"Edit Page '%1'","Seite %1 bearbeiten",module,Magento_Cms
"New Page","Neue Seite",module,Magento_Cms
"Content Heading",Seiten-Überschrift,module,Magento_Cms
"Page Layout",Seitenlayout,module,Magento_Cms
"Layout Update XML","Layout Aktualisierung XML",module,Magento_Cms
"Custom Design","Eigene Gestaltung",module,Magento_Cms
"Custom Design From","Eigene Gestaltung von",module,Magento_Cms
"Custom Design To","Eigene Gestaltung bis",module,Magento_Cms
"-- Please Select --","--Bitte auswählen--",module,Magento_Cms
"Custom Theme","Benutzerdefiniertes Thema",module,Magento_Cms
"Custom Layout","Benutzerdefiniertes Layout",module,Magento_Cms
"Custom Layout Update XML","Eigener Entwurf Update XML",module,Magento_Cms
"Page Information",Seiteninformationen,module,Magento_Cms
"Page Title","Seiten Titel",module,Magento_Cms
"URL Key",URL-Bezeichner,module,Magento_Cms
"Relative to Web Site Base URL","Relativ zur Webseiten-Basis-URL",module,Magento_Cms
"Page Status",Seitenstatus,module,Magento_Cms
"Meta Data",Metadaten,module,Magento_Cms
Keywords,Schlüsselwörter,module,Magento_Cms
"Meta Keywords",Meta-Schlüsselwörter,module,Magento_Cms
Description,Beschreibung,module,Magento_Cms
"Meta Description",Meta-Beschreibung,module,Magento_Cms
Created,Erstellt,module,Magento_Cms
Modified,Geändert,module,Magento_Cms
Action,Aktion,module,Magento_Cms
Preview,Vorschau,module,Magento_Cms
"Media Storage","Medien Speicherung",module,Magento_Cms
"Create Folder...","Ordner erstellen...",module,Magento_Cms
"Delete Folder","Ordner löschen",module,Magento_Cms
"Delete File","Datei löschen",module,Magento_Cms
"Insert File","Hauptverzeichnis des Speichers",module,Magento_Cms
"New Folder Name:","Neuer Ordner-Name:",module,Magento_Cms
"Are you sure you want to delete this folder?","Sind Sie sicher, dass Sie diesen Ordner löschen möchten?",module,Magento_Cms
"Are you sure you want to delete this file?","Sind Sie sicher, dass Sie diese Datei löschen möchten?",module,Magento_Cms
"Images (%1)","Bilder (%1)",module,Magento_Cms
"Storage Root",Speicherstammverzeichnis,module,Magento_Cms
Home,Startseite,module,Magento_Cms
"Go to Home Page","Zur Startseite",module,Magento_Cms
"This block no longer exists.","Dieser Block ist nicht mehr vorhanden.",module,Magento_Cms
"Edit Block","Block bearbeiten",module,Magento_Cms
Blocks,Blöcke,module,Magento_Cms
"The page has been deleted.","Die Seite wurde gelöscht.",module,Magento_Cms
"This page no longer exists.","Diese Seite existiert nicht mehr.",module,Magento_Cms
"Edit Page","Seite bearbeiten",module,Magento_Cms
Pages,Seiten,module,Magento_Cms
"Something went wrong while saving the page.","Beim Speichern der Seite ging etwas schief.",module,Magento_Cms
"Enabled by Default","Standardmäßig aktiviert",module,Magento_Cms
"Disabled by Default","Standardmäßig deaktiviert",module,Magento_Cms
"Disabled Completely","Komplett deaktiviert",module,Magento_Cms
"A block identifier with the same properties already exists in the selected store.","Ein Blockbezeichner mit den selben Einstellungen existiert für den ausgewählten Store bereits.",module,Magento_Cms
"The page URL key contains capital letters or disallowed symbols.","Der URL-Bezeichner dieser Seite enthält Großbuchstaben oder unerlaubte Symbole.",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.","Wir fanden ein Verzeichnis mit demselben Namen. Bitte versuchen Sie einen anderen Ordnernamen.",module,Magento_Cms
"We cannot create a new directory.","Wir können kein neues Verzeichnis erstellen.",module,Magento_Cms
"We cannot delete directory %1.","Verzeichnis %1 kann nicht gelöscht werden.",module,Magento_Cms
px.,aufklappen,module,Magento_Cms
"No files found","Keine Dateien gefunden",module,Magento_Cms
"Browse Files...","Dateien durchsuchen...",module,Magento_Cms
"Collapse All","Alle zuklappen",module,Magento_Cms
"Expand All","Alle aufklappen",module,Magento_Cms
Configuration,Konfiguration,module,Magento_Config
"New attribute set name","Neuer Attribute-Set Name",module,Magento_ConfigurableProduct
"Choose an Option...","Wählen Sie eine Option...",module,Magento_ConfigurableProduct
"This attribute is used in configurable products.","Dieses Attribut wird in konfigurierbaren Produkten verwendet.",module,Magento_ConfigurableProduct
"Associated Products","Verknüpfte Produkte",module,Magento_ConfigurableProduct
"Sort Variations","Variationen sortieren",module,Magento_ConfigurableProduct
Select,Auswählen,module,Magento_ConfigurableProduct
Price,Preis,module,Magento_ConfigurableProduct
Quantity,Menge,module,Magento_ConfigurableProduct
"Add Products Manually","Produkt manuell hinzufügen",module,Magento_ConfigurableProduct
"Current Variations","Aktuelle Variationen",module,Magento_ConfigurableProduct
Image,Bild,module,Magento_ConfigurableProduct
SKU,Artikelnummer,module,Magento_ConfigurableProduct
Weight,Gewicht,module,Magento_ConfigurableProduct
"Upload Image","Bild hochladen",module,Magento_ConfigurableProduct
"No Image","Kein Bild",module,Magento_ConfigurableProduct
Confirm,Bestätigen,module,Magento_ConfigurableProduct
Cancel,Speichern,module,Magento_ConfigurableProduct
"* Required Fields","* Pflichtfelder",module,Magento_Contact
Email,E-Mail,module,Magento_Contact
Submit,Absenden,module,Magento_Contact
Daily,Täglich,module,Magento_Cron
Weekly,Wöchentlich,module,Magento_Cron
Monthly,Monatlich,module,Magento_Cron
"Save Currency Rates","Standard verwenden",module,Magento_CurrencySymbol
Reset,Zurücksetzen,module,Magento_CurrencySymbol
Import,Importieren,module,Magento_CurrencySymbol
"Manage Currency Rates","Währungskurse verwalten",module,Magento_CurrencySymbol
"Import Service",Import-Service,module,Magento_CurrencySymbol
"Save Currency Symbols","Währungssymbole speichern",module,Magento_CurrencySymbol
"Currency Symbols",Währungssymbole,module,Magento_CurrencySymbol
"Use Standard","Standard verwenden",module,Magento_CurrencySymbol
"Currency Rates",Währungskurse,module,Magento_CurrencySymbol
"Please correct the input data for %1 => %2 rate","Bitte die Inputdaten von %1 => %2 korrigieren",module,Magento_CurrencySymbol
"All valid rates have been saved.","Alle gültigen Kurse wurden gespeichert.",module,Magento_CurrencySymbol
"Old rate:","Alter Preis:",module,Magento_CurrencySymbol
"Customer address id column is not specified","Spalte Kunden-Adress-ID wurde nicht angegeben",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Verwaiste Zeilen, welche durch Standard Zeilenfehler übersprungen werden",module,Magento_CustomerImportExport
"You subscribe to our newsletter.","Sie abonnieren unseren Newsletter.",module,Magento_Customer
"You have not set a default shipping address.","Sie haben keine Standardlieferadresse festgelegt.",module,Magento_Customer
"You have not set a default billing address.","Sie haben keine Standardrechnungsadresse festgelegt.",module,Magento_Customer
"Address Book",Adressbuch,module,Magento_Customer
"Edit Address","Rechnungsadresse ändern",module,Magento_Customer
"Add New Address","Neue Adresse hinzufügen",module,Magento_Customer
region,Gebiet,module,Magento_Customer
"Create Order","Neue Bestellung",module,Magento_Customer
"Save Customer","Kunde speichern",module,Magento_Customer
"Delete Customer","Kunde löschen",module,Magento_Customer
"Reset Password","Passwort zurücksetzen",module,Magento_Customer
"New Customer","Neuer Kunde",module,Magento_Customer
"Save and Continue Edit","Speichern und weiter bearbeiten",module,Magento_Customer
Back,Zurück,module,Magento_Customer
"Please select","Bitte wählen Sie",module,Magento_Customer
ID,Id,module,Magento_Customer
Product,Produkt,module,Magento_Customer
SKU,Artikelnummer,module,Magento_Customer
Quantity,Menge,module,Magento_Customer
Price,Preis,module,Magento_Customer
Total,Gesamtsumme,module,Magento_Customer
Action,Aktion,module,Magento_Customer
Configure,Konfigurieren,module,Magento_Customer
Delete,Löschen,module,Magento_Customer
"Shopping Cart from %1","Warenkorb von %1",module,Magento_Customer
"Newsletter Information",Newsletter-Informationen,module,Magento_Customer
"Subscribed to Newsletter","Newsletter abonniert",module,Magento_Customer
"Last Date Subscribed","Letztes Abonnement am",module,Magento_Customer
"Last Date Unsubscribed","Letztes Abonnement gekündigt am",module,Magento_Customer
"No Newsletter Found","Kein Newsletter gefunden",module,Magento_Customer
"Start date",Startdatum,module,Magento_Customer
"End Date",Enddatum,module,Magento_Customer
"Receive Date","Daten empfangen",module,Magento_Customer
Subject,Betreff,module,Magento_Customer
Sent,Gesendet,module,Magento_Customer
Cancel,Abbrechen,module,Magento_Customer
"Not Sent","Nicht gesendet",module,Magento_Customer
Sending,"Wird gesendet",module,Magento_Customer
Paused,Pausiert,module,Magento_Customer
View,Ansicht,module,Magento_Customer
Unknown,Unbekannt,module,Magento_Customer
Order,Bestellung,module,Magento_Customer
"Ship-to Name",Versandname,module,Magento_Customer
"Order Total",Bestellsumme,module,Magento_Customer
"Customer View",Kundenansicht,module,Magento_Customer
Qty,Menge,module,Magento_Customer
Confirmed,Bestätigt,module,Magento_Customer
"Confirmation Required","Bestätigung erforderlich",module,Magento_Customer
"Confirmation Not Required","Bestätigung nicht erforderlich",module,Magento_Customer
"The customer does not have default billing address.","Der Kunde hat keine Standard-Rechnungsadresse.",module,Magento_Customer
Never,Niemals,module,Magento_Customer
"Deleted Stores","Gelöschten Stores",module,Magento_Customer
"Add Date","Datum hinzufügen",module,Magento_Customer
"Days in Wish List","Tage in der Wunschliste",module,Magento_Customer
No,Keine,module,Magento_Customer
Yes,Ja,module,Magento_Customer
"Delete File","Datei löschen",module,Magento_Customer
Download,Herunterladen,module,Magento_Customer
"Delete Image",Originalgröße,module,Magento_Customer
"View Full Size","Originalgröße anzeigen",module,Magento_Customer
"All countries","Alle Länder",module,Magento_Customer
"Customer Groups",Kundengruppen,module,Magento_Customer
"Add New Customer Group","Neue Kundengruppe hinzufügen",module,Magento_Customer
"Save Customer Group","Kundengruppe speichern",module,Magento_Customer
"Delete Customer Group","Kundengruppe löschen",module,Magento_Customer
"New Customer Group","Neue Kundengruppe",module,Magento_Customer
"Edit Customer Group ""%1""","Kundengruppe ""%1"" bearbeiten",module,Magento_Customer
"Group Information","Informationen gruppieren",module,Magento_Customer
"Group Name",Gruppenname,module,Magento_Customer
"Maximum length must be less then %1 symbols","Maximale Länge muss kürzer als %1 Symbole sein",module,Magento_Customer
"Tax Class",Steuerklasse,module,Magento_Customer
"Would you like to change the Customer Group for this order?","Möchten Sie die Kundengruppe für diese Bestellung ändern?",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","Die Umsatzsteuer-ID ist gültig. Die aktuelle Kundengruppe wird verwendet.",module,Magento_Customer
"Validate VAT Number","Umsatzsteuer-Identifikationsnummer überprüfen",module,Magento_Customer
"Customer Login",Kundenlogin,module,Magento_Customer
"Create New Customer Account","Neues Kundenkonto erstellen",module,Magento_Customer
"Date of Birth",Geburtsdatum,module,Magento_Customer
"Bad request.","Fehlerhafte Anfrage.",module,Magento_Customer
"Thank you for registering with %1.","Vielen Dank für die Registrierung bei %1.",module,Magento_Customer
"Wrong email.","E-Mail-Adresse falsch.",module,Magento_Customer
"Your password reset link has expired.","Ihr Link zum zurücksetzen des Passwort ist abgelaufen.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Es gibt bereits ein Konto mit dieser E-Mail-Adresse. Ist das Ihre E-Mail-Adresse? Dann <a href=""%1""> Klicken Sie hier </a>, um Ihr Passwort anzufordern und Zugriff auf Ihr Konto zu bekommen.",module,Magento_Customer
"Account Information",Kontoinformation,module,Magento_Customer
"Invalid input","Ungültige Eingabe",module,Magento_Customer
"Please correct the email address.","Bitte korrigieren Sie die E-Mail-Adresse.",module,Magento_Customer
"Please enter your email.","Bitte geben Sie Ihre E-Mail Adresse ein.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Wenn ein Kundenkonto mit %1 verknüpft ist, erhalten Sie per e-Mail einen Link zum Zurücksetzen Ihres Passworts.",module,Magento_Customer
"My Account","Mein Konto",module,Magento_Customer
"Invalid login or password.","Ungültiger Benutzername oder Passwort.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Bitte achten Sie darauf, dass Sie zweimal das gleiche Passwort eingeben.",module,Magento_Customer
"No customer ID defined.","Keine Kunden-ID angegeben.",module,Magento_Customer
"The customer group no longer exists.","Die Kundengruppe existiert nicht mehr.",module,Magento_Customer
Customers,Kunden,module,Magento_Customer
"New Group","Neue Gruppe",module,Magento_Customer
"New Customer Groups","Neue Kundengruppen",module,Magento_Customer
"Edit Group","Gruppe bearbeiten",module,Magento_Customer
"Edit Customer Groups","Kundengruppen bearbeiten",module,Magento_Customer
"Please select customer(s).","Bitte wählen Sie die Kunden.",module,Magento_Customer
"You deleted the customer.","Sie haben den Kunden gelöscht.",module,Magento_Customer
"Manage Customers","Kunden verwalten",module,Magento_Customer
"A total of %1 record(s) were updated.","Insgesamt %1 Einträge wurden aktualisiert.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Insgesamt wurden %1 Eintragung(en) gelöscht.",module,Magento_Customer
"This account is not confirmed.","Dieses Konto wurde nicht bestätigt.",module,Magento_Customer
"Please enter the first name.","Bitte geben Sie den Nachnamen an.",module,Magento_Customer
"Please enter the last name.","Bitte geben Sie den Nachnamen ein.",module,Magento_Customer
"Please enter the street.","Bitte geben Sie die PLZ an.",module,Magento_Customer
"Please enter the city.","Bitte geben Sie die Stadt ein.",module,Magento_Customer
"Please enter the zip/postal code.","Bitte geben Sie die Postleitzahl ein.",module,Magento_Customer
"Please enter the country.","Bitte geben Sie das Land ein.",module,Magento_Customer
"Please enter the state/province.","Geben Sie ein Bundesland/Gebiet ein.",module,Magento_Customer
"Per Website","Pro Website",module,Magento_Customer
"Billing Address",Rechnungsadresse,module,Magento_Customer
"Shipping Address",Lieferadresse,module,Magento_Customer
"-- Please Select --","--Bitte auswählen--",module,Magento_Customer
"Please correct this email address: ""%1"".","Bitte korrigieren Sie diese e-Mail-Adresse: ""%1"".",module,Magento_Customer
"The password can not begin or end with a space.","Das Passwort kann nicht mit einem Leerzeichen beginnen oder enden.",module,Magento_Customer
Admin,Administrator,module,Magento_Customer
"""%1"" invalid type entered.","""%1"" Ungültiger Typ eingegeben.",module,Magento_Customer
